"","City","Year","Median Price","Days on Market","One-Year % Change in Price","Five-Year % Change in Price","Ten-Year % Change in Price","Total_Population","Median_Family_Income","Pop All Summary Offenses","Pop Criminal Homicide","Pop Forcible Rape Total","Pop Robbery Total","Pop Assault Total","Pop Aggravated Assault Total","Pop Burglary Total","Pop Larceny - Theft Total","Per 1K - All Summary Offenses","Per 1K - Criminal Homicide","Per 1K - Forcible Rape Total","Per 1K - Robbery Total","Per 1K - Assault Total","Per 1K - Aggravated Assault Total","Per 1K - Burglary Total","Per 1K - Larceny - Theft Total"
"854","Millis",2021,585000,27,22,46,87,8481,143050,"41",0,"1","0","20","6","4","16",4.72,0,0.12,0,2.3,0.69,0.46,1.84
"855","Milton",2021,869000,30,8,39,94,28382,189419,"133",1,"2","2","17","5","11","93",4.77,0.04,0.07,0.07,0.61,0.18,0.39,3.33
"856","Nahant",2021,820000,90,10,53,87,3354,143202,"24",0,"1","0","12","5","0","10",6.77,0,0.28,0,3.39,1.41,0,2.82
"857","Natick",2021,738250,24,1,34,80,36627,159380,"616",0,"9","6","163","32","24","393",16.95,0,0.25,0.17,4.49,0.88,0.66,10.81
"858","Needham",2021,1320000,28,8,44,91,31808,225747,"192",0,"1","1","66","12","21","97",5.97,0,0.03,0.03,2.05,0.37,0.65,3.02
"859","Newbury",2021,761000,37,8,62,82,6745,160268,"61",0,"0","0","36","5","9","14",8.37,0,0,0,4.94,0.69,1.24,1.92
"860","Newburyport",2021,850000,30,13,57,94,18282,157660,"190",0,"4","1","85","16","7","89",10.13,0,0.21,0.05,4.53,0.85,0.37,4.74
"861","Newton",2021,1525000,35,16,39,101,88647,201924,"677",0,"8","5","158","43","74","412",7.63,0,0.09,0.06,1.78,0.48,0.83,4.64
"862","Norfolk",2021,700000,28,20,35,59,11531,179354,"59",0,"2","0","23","2","5","28",4.86,0,0.16,0,1.89,0.16,0.41,2.3
"863","North Andover",2021,752450,28,8,39,58,30671,160025,"176",0,"2","2","54","14","15","93",5.49,0,0.06,0.06,1.69,0.44,0.47,2.9
"864","North Attleborough",2021,525000,26,20,50,82,30557,129573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","North Reading",2021,730000,19,13,40,78,15549,149596,"96",0,"2","2","35","11","4","50",5.95,0,0.12,0.12,2.17,0.68,0.25,3.1
"866","Norton",2021,495000,28,22,43,87,19270,124310,"75",0,"4","1","45","21","1","23",3.71,0,0.2,0.05,2.22,1.04,0.05,1.14
"867","Norwell",2021,850000,38,17,35,59,11258,197784,"73",0,"2","1","26","11","7","33",6.2,0,0.17,0.08,2.21,0.93,0.59,2.8
"868","Norwood",2021,610000,23,11,44,80,31256,120146,"399",1,"2","2","138","36","17","208",13.21,0.03,0.07,0.07,4.57,1.19,0.56,6.89
"869","Peabody",2021,611500,18,16,57,106,54200,106692,"820",0,"16","14","368","115","47","338",15.28,0,0.3,0.26,6.86,2.14,0.88,6.3
"870","Pembroke",2021,535000,39,19,46,76,18329,152776,"93",0,"3","0","39","7","3","43",4.77,0,0.15,0,2,0.36,0.15,2.2
"871","Pepperell",2021,480000,42,14,37,72,11671,127468,"100",0,"2","0","45","12","10","41",8.2,0,0.16,0,3.69,0.98,0.82,3.36
"872","Plainville",2021,535000,24,17,45,62,9760,114853,"92",0,"2","0","36","6","9","42",9.69,0,0.21,0,3.79,0.63,0.95,4.42
"873","Plymouth",2021,500000,34,11,52,82,60987,120123,"1,185",0,"37","6","496","143","40","580",17.88,0,0.56,0.09,7.48,2.16,0.6,8.75
"874","Plympton",2021,557500,27,24,49,92,2934,118696,"35",0,"0","0","12","2","2","19",11.09,0,0,0,3.8,0.63,0.63,6.02
"875","Quincy",2021,620000,28,15,48,105,100544,102999,"2,119",1,"27","25","896","251","221","806",22.13,0.01,0.28,0.26,9.36,2.62,2.31,8.42
"876","Randolph",2021,472750,22,10,53,113,34661,98813,"674",0,"9","9","334","77","44","232",20.89,0,0.28,0.28,10.35,2.39,1.36,7.19
"877","Raynham",2021,500000,29,11,49,68,14957,122533,"162",0,"5","4","41","23","11","94",10.95,0,0.34,0.27,2.77,1.55,0.74,6.35
"878","Reading",2021,722500,23,9,38,81,25483,175708,"160",0,"0","1","36","8","10","108",6.18,0,0,0.04,1.39,0.31,0.39,4.17
"879","Revere",2021,540000,26,7,51,140,60720,84176,"1,219",0,"19","24","538","115","67","478",23.06,0,0.36,0.45,10.18,2.18,1.27,9.04
"880","Rockland",2021,440000,22,19,56,101,17774,108325,"176",0,"8","1","127","36","8","26",9.31,0,0.42,0.05,6.72,1.9,0.42,1.38
"881","Rockport",2021,808500,41,22,69,62,7014,117147,"31",0,"0","1","18","4","4","8",4.19,0,0,0.14,2.43,0.54,0.54,1.08
"882","Rowley",2021,718500,26,21,63,85,6135,127358,"39",1,"0","0","15","6","6","16",6,0.15,0,0,2.31,0.92,0.92,2.46
"883","Salem",2021,560000,21,14,54,111,44452,90663,"1,223",0,"7","15","611","78","67","483",27.72,0,0.16,0.34,13.85,1.77,1.52,10.95
"884","Salisbury",2021,500000,34,15,57,105,9152,109840,"175",0,"8","1","74","10","16","64",17.84,0,0.82,0.1,7.54,1.02,1.63,6.52
"885","Saugus",2021,550000,23,10,46,100,28521,106145,"425",1,"8","5","124","49","33","233",14.67,0.03,0.28,0.17,4.28,1.69,1.14,8.04
"886","Scituate",2021,800000,39,19,55,73,19016,174779,"63",0,"2","0","27","13","11","23",3.14,0,0.1,0,1.35,0.65,0.55,1.15
"887","Sharon",2021,675000,30,13,32,69,18477,173170,"81",0,"3","1","25","9","3","44",4.21,0,0.16,0.05,1.3,0.47,0.16,2.29
"888","Sherborn",2021,1053000,33,19,41,45,4406,242443,"20",0,"0","1","11","0","3","3",4.5,0,0,0.22,2.47,0,0.67,0.67
"889","Shirley",2021,454475,28,14,42,80,7400,120565,"53",1,"2","0","27","14","6","13",6.94,0.13,0.26,0,3.53,1.83,0.79,1.7
"890","Somerville",2021,967500,34,5,33,99,80608,119739,"1,304",3,"16","29","328","104","117","726",15.88,0.04,0.19,0.35,3.99,1.27,1.42,8.84
"891","Southborough",2021,825000,34,9,50,70,10380,204514,"43",0,"1","0","11","6","5","25",4.16,0,0.1,0,1.07,0.58,0.48,2.42
"892","Stoneham",2021,702480,22,17,44,95,23077,148162,"230",0,"3","4","79","22","40","97",9.41,0,0.12,0.16,3.23,0.9,1.64,3.97
"893","Stoughton",2021,500000,22,14,47,100,29028,114453,"494",0,"14","12","229","54","34","160",16.79,0,0.48,0.41,7.78,1.84,1.16,5.44
"894","Stow",2021,666000,32,15,32,41,7130,155811,"27",0,"0","1","12","2","3","11",3.7,0,0,0.14,1.65,0.27,0.41,1.51
"895","Sudbury",2021,1024500,25,25,46,64,18912,228426,"96",0,"2","0","56","13","4","30",4.85,0,0.1,0,2.83,0.66,0.2,1.52
"896","Swampscott",2021,690000,30,10,43,93,15043,143320,"157",0,"0","2","43","4","12","95",9.96,0,0,0.13,2.73,0.25,0.76,6.03
"897","Taunton",2021,413150,25,16,51,97,59076,85478,"1,188",3,"28","19","573","177","69","406",20.37,0.05,0.48,0.33,9.82,3.03,1.18,6.96
"898","Tewksbury",2021,577000,21,15,49,86,31153,131781,"670",0,"18","4","293","72","26","308",21.33,0,0.57,0.13,9.33,2.29,0.83,9.81
"899","Topsfield",2021,787500,40,18,29,69,6530,182111,"22",0,"0","0","14","6","0","8",3.25,0,0,0,2.07,0.89,0,1.18
"900","Townsend",2021,410000,26,21,60,82,9144,118623,"123",0,"4","2","54","20","36","22",12.85,0,0.42,0.21,5.64,2.09,3.76,2.3
"901","Tyngsborough",2021,550500,26,15,47,75,12377,149760,"77",0,"1","0","39","9","7","24",5.98,0,0.08,0,3.03,0.7,0.54,1.86
"902","Wakefield",2021,687500,24,10,42,82,27041,142171,"215",1,"6","0","115","24","13","70",7.83,0.04,0.22,0,4.19,0.87,0.47,2.55
"903","Walpole",2021,620000,24,9,32,47,26413,170250,"350",0,"10","1","135","16","14","181",12.89,0,0.37,0.04,4.97,0.59,0.52,6.66
"904","Waltham",2021,705000,26,5,34,88,64655,129170,"540",0,"9","8","225","58","39","241",8.61,0,0.14,0.13,3.59,0.93,0.62,3.84
"905","Watertown",2021,785000,24,9,26,82,35171,126886,"461",0,"7","4","184","29","26","217",12.51,0,0.19,0.11,4.99,0.79,0.71,5.89
"906","Wayland",2021,1000000,31,25,39,79,13859,234051,"0",0,"0","0","0","0","0","0",0,0,0,0,0,0,0,0
"907","Wellesley",2021,1655000,32,3,28,66,29365,250001,"162",0,"1","0","37","4","14","97",5.57,0,0.03,0,1.27,0.14,0.48,3.33
"908","Wenham",2021,865000,69,10,54,105,5006,166719,"20",0,"0","0","7","0","1","12",3.82,0,0,0,1.34,0,0.19,2.29
"909","West Bridgewater",2021,467500,33,13,53,77,7622,131033,"138",0,"0","0","63","18","7","51",17.93,0,0,0,8.19,2.34,0.91,6.63
"910","West Newbury",2021,825000,41,21,45,84,4500,175670,"26",0,"0","0","9","3","1","15",5.33,0,0,0,1.85,0.62,0.21,3.08
"911","Westford",2021,745000,19,12,49,59,24535,172515,"85",0,"1","1","20","6","9","50",3.29,0,0.04,0.04,0.77,0.23,0.35,1.94
"912","Weston",2021,2105000,64,32,44,83,11806,250001,"43",0,"4","0","12","3","9","17",3.53,0,0.33,0,0.98,0.25,0.74,1.39
"913","Westwood",2021,1049000,28,19,57,99,16066,204657,"166",0,"1","1","39","5","5","114",9.9,0,0.06,0.06,2.33,0.3,0.3,6.8
"914","Weymouth",2021,535000,26,16,51,98,57217,119420,"840",1,"9","11","303","120","33","448",14.18,0.02,0.15,0.19,5.11,2.03,0.56,7.56
"915","Whitman",2021,442500,27,10,37,90,15116,110593,"163",0,"3","1","77","15","9","62",10.12,0,0.19,0.06,4.78,0.93,0.56,3.85
"916","Wilmington",2021,626000,22,6,42,85,23311,162439,"253",0,"1","0","101","20","15","129",10.74,0,0.04,0,4.29,0.85,0.64,5.47
"917","Winchester",2021,1349500,34,8,27,87,22875,242143,"99",0,"1","1","15","5","13","66",4.31,0,0.04,0.04,0.65,0.22,0.57,2.87
"918","Winthrop",2021,665000,34,15,60,118,19088,112049,"209",2,"4","1","82","16","13","96",11.18,0.11,0.21,0.05,4.39,0.86,0.7,5.14
"919","Woburn",2021,630000,27,11,47,100,40967,115398,"580",1,"3","7","152","38","37","321",14.3,0.02,0.07,0.17,3.75,0.94,0.91,7.91
"920","Wrentham",2021,600000,28,2,29,52,12077,165308,"140",0,"1","1","51","20","9","76",11.35,0,0.08,0.08,4.13,1.62,0.73,6.16
"921","Abington",2022,540000,22,8,42,97,17003,141979,"243",0,"3","3","76","20","19","121",13.59,0,0.17,0.17,4.25,1.12,1.06,6.77
"922","Acton",2022,875000,18,7,42,72,23864,201716,"199",0,"2","1","68","12","14","110",8.35,0,0.08,0.04,2.85,0.5,0.59,4.62
"923","Amesbury",2022,580000,24,10,59,121,17279,119009,"251",0,"2","0","116","22","11","115",14.53,0,0.12,0,6.71,1.27,0.64,6.66
"924","Andover",2022,928500,24,11,45,71,36389,206075,"302",0,"6","2","104","37","29","149",8.24,0,0.16,0.05,2.84,1.01,0.79,4.07
"925","Arlington",2022,1153000,19,21,54,122,45906,177107,"413",0,"2","2","157","21","45","187",9.13,0,0.04,0.04,3.47,0.46,0.99,4.13
"926","Ashby",2022,385000,52,-8,40,151,3187,115714,"23",0,"1","2","3","0","5","12",7.26,0,0.32,0.63,0.95,0,1.58,3.79
"927","Ashland",2022,645000,19,15,47,99,18634,159867,"106",0,"1","0","63","18","4","33",5.77,0,0.05,0,3.43,0.98,0.22,1.8
"928","Attleborough",2022,465000,23,5,49,96,46384,109653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","Avon",2022,495000,24,10,52,141,4730,140370,"94",0,"1","1","18","9","12","58",19.73,0,0.21,0.21,3.78,1.89,2.52,12.17
"930","Ayer",2022,614500,30,37,78,118,8408,137781,"108",0,"3","0","64","11","6","29",12.91,0,0.36,0,7.65,1.31,0.72,3.47
"931","Bedford",2022,987000,24,18,39,78,14273,199500,"88",0,"1","0","15","1","10","60",6.27,0,0.07,0,1.07,0.07,0.71,4.28
"932","Bellingham",2022,458250,25,14,43,83,17025,119574,"274",0,"9","2","98","17","15","145",16.15,0,0.53,0.12,5.78,1,0.88,8.55
"933","Belmont",2022,1560000,28,9,50,113,26997,201977,"242",0,"0","1","58","14","46","126",9.11,0,0,0.04,2.18,0.53,1.73,4.74
"934","Beverly",2022,631000,22,4,36,77,42414,139677,"298",0,"5","0","87","38","9","185",7.02,0,0.12,0,2.05,0.9,0.21,4.36
"935","Billerica",2022,625000,25,8,45,98,41708,146265,"365",0,"7","3","164","13","26","147",8.88,0,0.17,0.07,3.99,0.32,0.63,3.58
"936","Boston",2022,796500,34,4,38,116,665945,106015,"27,250",51,"192","779","14,526","3,030","1,233","9,240",42.65,0.08,0.3,1.22,22.74,4.74,1.93,14.46
"937","Boxborough",2022,975000,27,10,57,112,5462,224567,"40",0,"0","0","10","4","8","19",7.44,0,0,0,1.86,0.74,1.49,3.53
"938","Boxford",2022,920000,28,5,45,96,8168,216150,"13",0,"0","0","9","1","0","4",1.6,0,0,0,1.11,0.12,0,0.49
"939","Braintree",2022,670000,24,7,42,103,38748,155251,"774",1,"13","5","245","77","43","433",19.93,0.03,0.33,0.13,6.31,1.98,1.11,11.15
"940","Bridgewater",2022,570000,29,9,52,88,28531,127279,"127",0,"5","2","59","25","10","45",14.4,0,0.57,0.23,6.69,2.83,1.13,5.1
"941","Brockton",2022,440000,28,9,62,193,104713,85100,"3,718",8,"78","65","1,646","561","289","1,127",33.77,0.07,0.71,0.59,14.95,5.1,2.63,10.24
"942","Brookline",2022,2387500,34,18,25,91,62698,209618,"761",0,"4","11","170","52","45","496",12.11,0,0.06,0.18,2.71,0.83,0.72,7.89
"943","Burlington",2022,736500,26,4,33,89,26169,157286,"554",0,"3","5","114","27","19","385",21.49,0,0.12,0.19,4.42,1.05,0.74,14.93
"944","Cambridge",2022,1870000,27,4,29,111,117962,160739,"3,984",0,"41","96","1,205","337","278","2,212",34.04,0,0.35,0.82,10.3,2.88,2.38,18.9
"945","Canton",2022,800000,30,8,45,104,24293,164123,"332",0,"7","1","153","91","11","145",13.43,0,0.28,0.04,6.19,3.68,0.45,5.87
"946","Carlisle",2022,1325000,28,2,54,112,5209,250001,"10",0,"1","0","5","1","1","3",1.94,0,0.19,0,0.97,0.19,0.19,0.58
"947","Carver",2022,509400,36,10,62,151,11641,97798,"111",0,"2","1","65","15","3","34",9.09,0,0.16,0.08,5.32,1.23,0.25,2.78
"948","Chelmsford",2022,645000,23,10,52,102,36182,155471,"386",0,"5","2","119","33","26","221",10.83,0,0.14,0.06,3.34,0.93,0.73,6.2
"949","Chelsea",2022,580000,32,20,60,176,39890,70525,"1,596",0,"27","60","826","216","81","523",42.46,0,0.72,1.6,21.97,5.75,2.15,13.91
"950","Cohasset",2022,1375000,38,2,46,91,8330,250001,"65",0,"1","0","27","4","5","30",7.72,0,0.12,0,3.21,0.48,0.59,3.56
"951","Concord",2022,1450000,27,-2,40,79,18265,238375,"154",0,"9","0","60","23","8","74",8.54,0,0.5,0,3.33,1.27,0.44,4.1
"952","Danvers",2022,635000,25,-2,41,81,27910,132926,"522",0,"6","3","181","45","20","286",18.72,0,0.22,0.11,6.49,1.61,0.72,10.26
"953","Dedham",2022,677500,25,8,39,105,25150,170962,"282",0,"5","3","108","48","4","154",11.14,0,0.2,0.12,4.26,1.9,0.16,6.08
"954","Dover",2022,1700000,48,13,48,90,5886,250001,"19",0,"1","0","10","4","1","6",3.22,0,0.17,0,1.69,0.68,0.17,1.02
"955","Dracut",2022,511000,23,5,48,104,32291,120757,"315",0,"10","3","112","40","21","154",9.87,0,0.31,0.09,3.51,1.25,0.66,4.83
"956","Dunstable",2022,715000,28,7,38,69,3359,206707,"9",0,"0","0","5","4","0","2",2.7,0,0,0,1.5,1.2,0,0.6
"957","Duxbury",2022,955000,32,8,42,77,16041,197947,"77",0,"2","0","41","15","2","31",4.57,0,0.12,0,2.43,0.89,0.12,1.84
"958","East Bridgewater",2022,490000,31,5,41,92,14382,147083,"114",0,"3","1","57","18","6","44",7.53,0,0.2,0.07,3.76,1.19,0.4,2.91
"959","Easton",2022,699900,36,12,57,86,25021,156209,"300",0,"5","5","89","35","21","170",11.78,0,0.2,0.2,3.5,1.37,0.82,6.68
"960","Essex",2022,745000,30,-4,16,74,3674,157375,"26",0,"0","0","12","4","2","11",7.07,0,0,0,3.26,1.09,0.54,2.99
"961","Everett",2022,599000,27,9,46,150,48685,77491,"1,090",2,"24","19","389","124","94","462",22.55,0.04,0.5,0.39,8.05,2.57,1.94,9.56
"962","Foxborough",2022,605000,26,1,41,78,18476,143504,"322",0,"7","3","185","36","11","108",17.36,0,0.38,0.16,9.97,1.94,0.59,5.82
"963","Framingham",2022,615000,19,7,45,99,71805,116954,"1,459",1,"18","4","430","184","357","558",20.63,0.01,0.25,0.06,6.08,2.6,5.05,7.89
"964","Franklin",2022,634500,23,6,43,67,32777,170487,"255",0,"2","1","101","26","63","87",7.7,0,0.06,0.03,3.05,0.79,1.9,2.63
"965","Georgetown",2022,660000,30,8,52,85,8455,164471,"54",0,"0","0","25","7","4","24",6.42,0,0,0,2.97,0.83,0.48,2.85
"966","Gloucester",2022,654900,32,9,43,82,29830,113213,"473",0,"14","5","284","54","29","123",15.61,0,0.46,0.17,9.37,1.78,0.96,4.06
"967","Groton",2022,745500,25,11,55,80,11254,221282,"48",0,"1","0","30","8","4","13",4.33,0,0.09,0,2.71,0.72,0.36,1.17
"968","Groveland",2022,575000,28,-1,34,84,6742,145649,"9",0,"0","0","7","0","0","2",1.33,0,0,0,1.04,0,0,0.3
"969","Halifax",2022,500000,30,6,52,92,7728,136765,"92",0,"1","1","45","5","4","38",11.37,0,0.12,0.12,5.56,0.62,0.49,4.7
"970","Hamilton",2022,735000,29,-6,34,93,7586,154452,"30",0,"2","0","9","7","3","14",3.97,0,0.26,0,1.19,0.93,0.4,1.85
"971","Hanover",2022,712000,28,5,42,74,14773,191310,"122",0,"3","1","48","23","5","59",7.83,0,0.19,0.06,3.08,1.48,0.32,3.79
"972","Hanson",2022,510000,36,5,44,104,10619,136458,"120",0,"4","0","73","12","4","37",10.72,0,0.36,0,6.52,1.07,0.36,3.3
"973","Harvard",2022,925000,36,16,45,87,6835,218500,"37",1,"1","0","21","8","4","9",5.39,0.15,0.15,0,3.06,1.16,0.58,1.31
"974","Haverhill",2022,500000,23,9,56,118,67273,98467,"1,848",0,"3","15","1,288","373","62","436",27.44,0,0.04,0.22,19.12,5.54,0.92,6.47
"975","Hingham",2022,1250000,28,11,56,88,24143,250001,"210",0,"5","2","84","37","17","95",8.26,0,0.2,0.08,3.3,1.45,0.67,3.73
"976","Holbrook",2022,479900,23,10,52,114,11338,118561,"277",0,"4","3","135","32","16","95",24.41,0,0.35,0.26,11.89,2.82,1.41,8.37
"977","Holliston",2022,651000,25,6,40,75,14902,174092,"77",0,"0","0","24","4","9","42",5.22,0,0,0,1.63,0.27,0.61,2.85
"978","Hopkinton",2022,903500,31,4,39,61,18748,239953,"97",0,"2","0","46","27","2","47",5.06,0,0.1,0,2.4,1.41,0.1,2.45
"979","Hudson",2022,550750,26,9,53,108,19947,140846,"125",0,"4","0","49","25","10","56",6.37,0,0.2,0,2.5,1.27,0.51,2.85
"980","Hull",2022,595000,42,7,41,98,10116,155979,"148",0,"8","0","76","15","12","51",13.86,0,0.75,0,7.12,1.41,1.12,4.78
"981","Ipswich",2022,740000,28,-4,34,74,13791,156303,"57",0,"1","0","21","5","5","26",4.15,0,0.07,0,1.53,0.36,0.36,1.89
"982","Kingston",2022,623250,45,4,35,120,13702,145268,"102",1,"6","0","50","5","4","39",7.04,0.07,0.41,0,3.45,0.35,0.28,2.69
"983","Lakeville",2022,547500,37,0,54,109,11625,135335,"96",0,"4","0","45","16","4","41",7.67,0,0.32,0,3.6,1.28,0.32,3.28
"984","Lawrence",2022,450000,24,11,76,214,88067,58898,"1,930",4,"28","49","1,045","363","75","628",21.83,0.05,0.32,0.55,11.82,4.11,0.85,7.1
"985","Lexington",2022,1595000,26,3,39,99,34221,248773,"174",0,"6","1","66","8","20","73",5.13,0,0.18,0.03,1.95,0.24,0.59,2.15
"986","Lincoln",2022,1630000,26,12,52,90,6928,185096,"28",0,"1","0","10","0","3","14",4.1,0,0.15,0,1.47,0,0.44,2.05
"987","Littleton",2022,735000,25,21,51,96,10084,173156,"66",0,"1","1","19","2","3","39",6.5,0,0.1,0.1,1.87,0.2,0.3,3.84
"988","Lowell",2022,450000,25,7,56,141,114737,84723,"3,879",6,"19","72","1,744","358","246","1,587",34.24,0.05,0.17,0.64,15.4,3.16,2.17,14.01
"989","Lynn",2022,510000,25,7,55,172,100653,81359,"2,860",7,"37","91","1,509","527","157","882",28.3,0.07,0.37,0.9,14.93,5.21,1.55,8.73
"990","Lynnfield",2022,960000,22,16,49,104,12925,180081,"127",0,"0","1","29","10","17","77",9.78,0,0,0.08,2.23,0.77,1.31,5.93
"991","Malden",2022,628000,24,4,38,120,65463,102510,"1,193",0,"3","24","358","123","68","609",18.54,0,0.05,0.37,5.56,1.91,1.06,9.46
"992","Manchester-by-the-Sea",2022,1355000,39,38,56,90,5386,250001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","Mansfield",2022,645000,23,12,43,84,23831,152962,"308",0,"4","4","138","21","11","144",12.87,0,0.17,0.17,5.77,0.88,0.46,6.02
"994","Marblehead",2022,935000,27,10,41,92,20350,2e+05,"157",0,"1","1","64","12","16","70",7.74,0,0.05,0.05,3.15,0.59,0.79,3.45
"995","Marlborough",2022,529000,25,10,47,103,41391,118158,"954",0,"23","12","524","144","40","311",23.43,0,0.56,0.29,12.87,3.54,0.98,7.64
"996","Marshfield",2022,665000,27,6,41,90,25782,148134,"153",0,"9","0","81","24","11","44",5.65,0,0.33,0,2.99,0.89,0.41,1.63
"997","Maynard",2022,530000,22,7,38,94,10671,150714,"139",0,"4","0","70","19","9","46",13.28,0,0.38,0,6.69,1.82,0.86,4.4
"998","Medfield",2022,977000,23,17,43,61,12844,250001,"57",0,"0","0","18","10","3","33",4.35,0,0,0,1.37,0.76,0.23,2.52
"999","Medford",2022,816209,22,9,37,127,61748,139636,"974",1,"14","8","344","89","57","477",15.19,0.02,0.22,0.12,5.36,1.39,0.89,7.44
"1000","Medway",2022,620000,25,11,52,84,13164,180197,"56",0,"0","0","27","9","3","26",4.22,0,0,0,2.04,0.68,0.23,1.96
"1001","Melrose",2022,830000,19,7,35,108,29477,167917,"216",0,"1","3","68","13","23","108",7.44,0,0.03,0.1,2.34,0.45,0.79,3.72
"1002","Merrimac",2022,680000,32,18,57,113,6717,122143,"55",0,"2","0","32","8","3","17",8.18,0,0.3,0,4.76,1.19,0.45,2.53
"1003","Methuen",2022,520000,25,10,52,112,52812,114241,"757",2,"2","9","316","66","80","315",14.32,0.04,0.04,0.17,5.98,1.25,1.51,5.96
"1004","Middleborough",2022,485000,33,11,62,111,24268,99132,"496",0,"13","4","261","90","39","157",19.27,0,0.5,0.16,10.14,3.5,1.51,6.1
"1005","Middleton",2022,897500,29,1,39,80,9668,176389,"78",0,"5","0","36","3","2","31",7.97,0,0.51,0,3.68,0.31,0.2,3.17
"1006","Milford",2022,500000,21,9,51,102,30202,108796,"482",0,"12","4","256","30","27","162",15.88,0,0.4,0.13,8.43,0.99,0.89,5.34
"1007","Millis",2022,598000,26,2,33,93,8565,149911,"54",0,"0","0","38","7","2","13",6.07,0,0,0,4.27,0.79,0.22,1.46
"1008","Milton",2022,900000,30,4,39,94,28450,203557,"182",0,"0","1","41","6","16","117",6.4,0,0,0.04,1.44,0.21,0.56,4.11
"1009","Nahant",2022,950000,36,16,41,103,3336,140625,"10",0,"0","0","3","1","0","7",3.02,0,0,0,0.9,0.3,0,2.11
"1010","Natick",2022,900000,29,22,50,105,36589,176935,"695",0,"8","6","166","38","34","470",19.26,0,0.22,0.17,4.6,1.05,0.94,13.02
"1011","Needham",2022,1500000,22,14,52,116,31957,245838,"247",0,"10","2","67","14","20","141",7.66,0,0.31,0.06,2.08,0.43,0.62,4.38
"1012","Newbury",2022,915000,27,20,85,118,6723,209643,"63",0,"1","0","38","6","5","18",9.38,0,0.15,0,5.66,0.89,0.74,2.68
"1013","Newburyport",2022,950000,29,12,51,113,18356,169347,"175",0,"11","0","71","17","5","77",9.53,0,0.6,0,3.87,0.93,0.27,4.19
"1014","Newton",2022,1610000,29,6,34,100,88453,222500,"791",1,"8","8","203","40","60","498",9.12,0.01,0.09,0.09,2.34,0.46,0.69,5.74
"1015","Norfolk",2022,740000,32,6,33,85,11527,198319,"61",0,"0","0","31","9","3","25",5.25,0,0,0,2.67,0.77,0.26,2.15
"1016","North Andover",2022,892500,24,19,57,88,30847,171997,"212",0,"4","3","74","21","22","92",6.91,0,0.13,0.1,2.41,0.68,0.72,3
"1017","North Attleborough",2022,539000,30,3,44,84,30750,137585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","North Reading",2022,786000,19,8,43,91,15529,167776,"112",0,"0","0","57","14","4","43",7.37,0,0,0,3.75,0.92,0.26,2.83
"1019","Norton",2022,508000,25,3,37,113,19177,132467,"92",0,"0","1","62","20","2","19",4.75,0,0,0.05,3.2,1.03,0.1,0.98
"1020","Norwell",2022,873000,29,3,30,76,11281,197778,"78",0,"1","0","20","3","9","46",6.57,0,0.08,0,1.69,0.25,0.76,3.88
"1021","Norwood",2022,650000,24,7,48,98,31343,124455,"439",0,"5","3","165","41","18","225",13.92,0,0.16,0.1,5.23,1.3,0.57,7.14
"1022","Peabody",2022,600000,21,-2,45,95,54204,114872,"807",0,"15","10","338","112","47","377",14.92,0,0.28,0.18,6.25,2.07,0.87,6.97
"1023","Pembroke",2022,565000,30,6,53,88,18330,160781,"107",0,"5","1","56","10","4","40",5.55,0,0.26,0.05,2.9,0.52,0.21,2.07
"1024","Pepperell",2022,510000,30,6,36,105,11625,142057,"113",0,"0","0","51","10","15","41",9.74,0,0,0,4.4,0.86,1.29,3.53
"1025","Plainville",2022,553500,25,3,31,90,9814,107163,"176",0,"1","1","77","17","22","70",17.74,0,0.1,0.1,7.76,1.71,2.22,7.06
"1026","Plymouth",2022,575000,34,15,64,105,61628,126892,"1,174",0,"30","5","587","194","60","462",17.85,0,0.46,0.08,8.92,2.95,0.91,7.02
"1027","Plympton",2022,585000,22,5,46,91,2923,125000,"26",0,"0","0","16","3","0","6",8.46,0,0,0,5.2,0.98,0,1.95
"1028","Quincy",2022,660000,30,6,47,113,100981,110424,"2,253",2,"34","32","1,071","335","198","819",22.21,0.02,0.34,0.32,10.56,3.3,1.95,8.07
"1029","Randolph",2022,530000,23,12,50,144,34691,110905,"708",2,"5","9","295","68","49","298",21.8,0.06,0.15,0.28,9.08,2.09,1.51,9.18
"1030","Raynham",2022,527450,29,5,40,93,15124,132522,"220",4,"6","2","47","14","9","141",14.28,0.26,0.39,0.13,3.05,0.91,0.58,9.15
"1031","Reading",2022,815000,22,13,36,94,25415,187682,"178",0,"0","0","31","4","23","123",7.11,0,0,0,1.24,0.16,0.92,4.92
"1032","Revere",2022,587250,23,9,56,146,60577,90864,"1,334",1,"23","19","591","150","66","529",23.42,0.02,0.4,0.33,10.38,2.63,1.16,9.29
"1033","Rockland",2022,495000,25,13,56,111,17721,118882,"186",0,"2","0","118","51","12","46",10.03,0,0.11,0,6.36,2.75,0.65,2.48
